PSN,PresBlue,PresRed,SenBlue,SenRed,CongD2011,SenD2011,CongD2021,SenD2021,CongD2021a,SenD2021a,HsD2011,HsD2021,PName,PCode,County,Precinct_P,Pop_of_Pre,Pop_Diff,PD_Percent,Pct_Area,Pct_Perim,County1,Reg_Voters,PresOther,SenOther,Shape_Leng,Shape_Area
155,175,921,191,898,3,4,3,4,3,4,7,11,IVA,41,7,1737,3157,-1420,-45,59.43801388,41.75447785,ANDERSON,1711,15,19,136989.4828,639785456.8
156,132,851,141,838,3,4,3,4,3,4,11,11,JACKSON MILL,42,7,2565,865,1700,197,115.4456761,66.26780325,ANDERSON,1435,5,14,217413.6178,1242646916
157,207,513,218,508,3,3,3,3,3,3,6,8,LA FRANCE,43,7,1693,1999,-306,-15,18.24917671,21.04649755,ANDERSON,1041,21,15,69050.05071,196432503.2
158,644,1085,668,1060,3,4,3,4,3,4,8,6,LAKESIDE,87,7,4377,3732,645,17,19.73389661,20.35369027,ANDERSON,2615,17,23,66777.06549,212413895.3
159,121,389,125,391,3,3,3,3,3,3,6,8,MELTON,45,7,883,1784,-901,-51,28.31004217,33.34651825,ANDERSON,709,11,4,109404.3686,304726757.8
160,533,1340,545,1340,3,3,3,3,3,3,8,8,MOUNT TABOR,46,7,2839,1812,1027,57,47.14206851,37.81118277,ANDERSON,2673,22,14,124052.1888,507433002.3
161,158,401,168,381,3,4,3,4,3,4,11,6,MOUNTAIN CREEK,47,7,3130,2709,421,16,41.4970443,35.35401974,ANDERSON,992,4,10,115990.6464,446670467.4
162,369,1517,387,1504,3,3,3,3,3,3,10,10,MT. AIRY,94,7,3978,3578,400,11,21.22235014,23.32283891,ANDERSON,2497,31,24,76518.34731,228435475.7
163,495,931,509,897,3,4,3,4,3,4,7,7,NEAL'S CREEK,49,7,2896,1226,1670,136,36.70116192,34.87967009,ANDERSON,2138,10,26,114434.3843,395048019.1
164,420,1180,422,1188,3,3,3,3,3,3,6,9,NORTH POINTE,50,7,2636,1269,1367,108,16.41741687,22.40799826,ANDERSON,2001,23,14,73516.90761,176715604.5
165,84,447,92,430,3,4,3,4,3,4,9,7,PELZER,51,7,1378,2943,-1565,-53,3.492360289,10.65295248,ANDERSON,853,7,15,34950.56161,37591453.29
166,1059,1052,1073,1085,3,3,3,3,3,3,6,8,PENDLETON,53,7,3546,3147,399,13,38.64227575,27.01158808,ANDERSON,3458,62,21,88620.51855,415941994.4
167,151,494,167,476,3,4,3,4,3,4,10,10,PIEDMONT,54,7,1045,3513,-2468,-70,5.173058275,13.13211797,ANDERSON,966,14,16,43084.29039,55682335.85
168,388,1380,400,1361,3,3,3,3,3,3,6,8,PIERCETOWN,55,7,2624,4371,-1747,-40,44.49728594,35.47429263,ANDERSON,2327,18,24,116385.2417,478964799.6
169,632,1802,660,1772,3,3,3,3,3,3,10,10,POWDERSVILLE,121,7,5863,4718,1145,24,19.42108707,24.88573331,ANDERSON,3478,36,39,81645.94337,209046841.5
170,207,777,202,780,3,3,3,3,3,3,8,8,ROCK MILL,57,7,1071,3034,-1963,-65,32.42100185,25.05528097,ANDERSON,1299,12,11,82202.20099,348976759.5
171,151,463,157,454,3,4,3,4,3,4,7,7,ROCK SPRING,58,7,1435,1368,67,5,17.53733789,19.69522552,ANDERSON,837,5,10,64616.7524,188770334
172,109,504,111,499,3,4,3,4,3,4,7,7,SHIRLEY'S STORE,61,7,1356,774,582,75,35.99475377,37.72919878,ANDERSON,854,4,9,123783.213,387444305.1
173,487,1540,498,1515,3,4,3,4,3,4,10,10,SIMPSONVILLE,62,7,3992,2885,1107,38,24.98919881,34.10330804,ANDERSON,2845,27,42,111887.2698,268981497.3
174,447,199,463,184,3,4,3,4,3,4,7,6,SOUTH FANT,0,7,2343,2011,332,17,6.009115305,12.82048601,ANDERSON,1334,13,9,42061.87785,64681578.82
175,68,581,74,574,3,4,3,4,3,4,11,6,STARR,63,7,1132,2205,-1073,-49,53.30252923,35.35859119,ANDERSON,871,9,13,116005.6446,573743649.6
176,329,1575,349,1538,3,3,3,3,3,3,6,10,THREE AND TWENTY,64,7,3925,817,3108,380,44.82717415,38.03799236,ANDERSON,2776,27,38,124796.3133,482515686.8
177,84,463,90,452,3,4,3,4,3,4,7,7,TONEY CREEK,65,7,2185,2348,-163,-7,45.56963281,35.19956616,ANDERSON,773,3,8,115483.91,490507445.3
178,367,1058,357,1071,3,3,3,3,3,3,6,9,TOWN CREEK,165,7,2245,1709,536,31,10.34665942,22.74994054,ANDERSON,1805,13,14,74638.76325,111370515.2
179,112,488,123,479,3,3,3,3,3,3,8,8,TOWNVILLE,66,7,948,2065,-1117,-54,26.5205661,23.06264897,ANDERSON,858,8,8,75664.70749,285464997.8
180,302,388,331,353,3,4,3,4,3,4,8,6,VARENNES,86,7,1812,3824,-2012,-53,9.110350524,14.91247474,ANDERSON,1308,13,18,48925.34423,98062996.91
181,231,1110,240,1098,3,4,3,4,3,4,10,7,WEST PELZER,68,7,2806,2024,782,39,18.42908099,20.72874514,ANDERSON,2033,21,25,68007.55802,198368976.9
182,115,311,119,303,3,4,3,4,3,4,11,8,WEST SAVANNAH,69,7,1257,1248,9,1,57.57985577,43.80171689,ANDERSON,603,3,8,143706.1328,619784409.3
183,450,1928,475,1902,3,3,3,3,3,3,6,10,WHITE PLAINS,70,7,4428,1538,2890,188,46.165193,42.28396283,ANDERSON,3367,40,40,138726.6347,496918001.8
184,419,1249,448,1239,3,4,3,4,3,4,9,7,WILLIAMSTON,71,7,3989,1377,2612,190,19.91984236,30.86656734,ANDERSON,2401,27,13,101268.063,214415398.7
185,298,1570,334,1531,3,4,3,4,3,4,9,7,WILLIAMSTON MILL,72,7,4035,3310,725,22,19.65229426,27.08863476,ANDERSON,2968,35,35,88873.29588,211535534.9
186,57,557,59,552,3,4,3,4,3,4,7,7,WRIGHT'S SCHOOL,73,7,1414,2813,-1399,-50,60.5145919,45.11310677,ANDERSON,816,3,9,148008.5845,651373646.1
187,47,97,49,91,6,40,6,40,6,40,90,91,COLSTON,1,9,357,307,50,16,69.90305871,38.97630979,BAMBERG,191,0,5,127874.7764,752430261.8
188,969,242,983,239,6,40,6,40,6,40,90,91,EAST DENMARK,4,9,2279,3817,-1538,-40,78.18719023,52.45862173,BAMBERG,2244,12,5,172107.9948,841599911.3
189,81,160,80,158,6,40,6,40,6,40,90,91,EDISTO,2,9,623,445,178,40,104.9463019,62.34960448,BAMBERG,327,2,3,204558.6607,1129632592
190,220,294,220,294,6,40,6,40,6,40,90,91,EHRHARDT,3,9,713,1180,-467,-40,122.8827097,64.10173836,BAMBERG,756,3,2,210307.1199,1322698479
191,70,39,72,37,6,40,6,40,6,40,90,91,GOVAN,5,9,196,400,-204,-51,61.1982823,36.06715937,BAMBERG,168,2,2,118330.3387,658732828.3
192,30,34,31,33,6,40,6,40,6,40,90,91,HIGHTOWER'S MILL,6,9,293,135,158,117,21.77673973,21.41801687,BAMBERG,89,0,0,70268.94367,234402875.7
193,72,85,76,80,6,40,6,40,6,40,90,91,HUNTER'S CHAPEL,7,9,281,293,-12,-4,44.2084987,32.27292052,BAMBERG,208,0,2,105882.0734,475856319.7
194,10,80,9,81,6,40,6,40,6,40,90,91,KEARSE,8,9,347,176,171,97,48.27307311,31.7976449,BAMBERG,111,0,0,104322.7733,519607034.5
195,10,90,11,89,6,40,6,40,6,40,90,91,LITTLE SWAMP,9,9,111,208,-97,-47,28.67863819,24.18950277,BAMBERG,143,1,2,79361.727,308694292.3
196,683,652,683,654,6,40,6,40,6,40,90,91,NORTH BAMBERG,13,9,2752,3053,-301,-10,78.34039091,67.10576259,BAMBERG,2007,15,10,220162.8228,843248949.7
197,95,134,93,137,6,40,6,40,6,40,90,91,OLAR,10,9,669,545,124,23,90.07062322,47.38687086,BAMBERG,343,2,1,155468.4255,969512119.6
198,1049,363,1072,344,6,40,6,40,6,40,90,91,SOUTH BAMBERG,11,9,3710,3338,372,11,179.6192933,71.88607584,BAMBERG,2418,13,9,235846.2338,1933405982
199,669,143,675,132,6,40,6,40,6,40,90,91,WEST DENMARK,12,9,2032,2091,-59,-3,95.84990636,53.50462376,BAMBERG,1249,4,5,175539.7531,1031719806
200,256,227,260,216,2,40,2,40,2,40,91,91,BARNWELL NO. 1,1,11,1159,1350,-191,-14,46.45411736,38.64867294,BARNWELL,738,2,8,126799.8545,500027957.7
201,406,690,419,665,2,40,6,40,6,40,91,91,BARNWELL NO. 2,2,11,2104,2245,-141,-6,45.68966562,41.06177479,BARNWELL,1480,11,25,134716.8395,491799467.7
202,494,727,492,725,2,40,6,40,6,40,91,91,BARNWELL NO. 3,3,11,1884,2393,-509,-21,35.77394799,33.63101495,BARNWELL,1656,20,18,110337.7549,385067571.4
203,578,383,586,381,2,40,2,40,2,40,91,91,BARNWELL NO. 4,4,11,1800,2266,-466,-21,32.40936025,23.22360055,BARNWELL,1453,14,7,76192.76282,348851450.4
204,436,210,435,209,2,40,6,40,6,40,91,91,BLACKVILLE NO. 1,5,11,1698,1655,43,3,66.83205036,37.70591623,BARNWELL,943,2,3,123706.8268,719374203
205,256,132,270,123,2,40,6,40,6,40,90,91,BLACKVILLE NO. 2,6,11,318,923,-605,-66,28.66903257,27.75418156,BARNWELL,567,9,6,91056.84402,308590898.3
206,188,248,191,243,2,40,6,40,6,40,91,91,ELKO,7,11,930,747,183,24,59.41652168,40.40883844,BARNWELL,547,1,3,132574.6641,639554116.6
207,38,455,38,447,2,40,2,40,2,40,90,91,FRIENDSHIP,8,11,1048,1096,-48,-4,52.45116727,41.09447376,BARNWELL,622,2,9,134824.1193,564579665.7
208,454,163,462,152,2,40,6,40,6,40,91,91,HEALING SPRINGS,10,11,1406,1333,73,5,94.88441613,48.54663098,BARNWELL,837,5,9,159273.4051,1021327355
209,66,576,78,560,2,40,2,40,2,40,90,91,HILDA,11,11,1396,1539,-143,-9,67.72494781,47.04681101,BARNWELL,841,6,8,154352.7458,728985271.2
210,168,234,175,230,2,40,2,40,2,40,90,91,KLINE,9,11,1530,844,686,81,142.3299029,69.75784799,BARNWELL,575,7,5,228863.8729,1532026324
211,397,474,401,459,2,40,2,40,2,40,91,91,SNELLING,12,11,1994,1888,106,6,127.5776135,86.26217189,BARNWELL,1259,4,14,283011.8089,1373234003
212,0,0,0,0,2,40,2,40,2,40,91,91,SRS,16,11,4,8,-4,-50,487.5555787,108.2039805,BARNWELL,0,0,0,354999.2261,5248004572
213,592,330,597,333,2,40,6,40,6,40,91,91,WILLISTON NO. 1,13,11,2153,2108,45,2,76.47254676,41.96987635,BARNWELL,1358,17,11,137696.1693,823143642.7
214,131,286,136,280,2,40,6,40,6,40,91,91,WILLISTON NO. 2,14,11,868,891,-23,-3,38.29286637,29.22484095,BARNWELL,580,6,8,95881.83234,412180983.3
215,247,345,251,345,2,40,6,40,6,40,91,91,WILLISTON NO. 3,15,11,1055,1335,-280,-21,40.24645913,29.68279215,BARNWELL,831,3,2,97384.29392,433209280.7
216,507,204,525,194,1,46,2,43,2,43,121,121,BEAUFORT 1,101,13,1291,1878,-587,-31,4.375956191,14.36575242,BEAUFORT,1150,15,10,47131.63939,47102400.43
217,432,380,427,388,1,46,2,43,2,43,124,121,BEAUFORT 2,102,13,1563,1347,216,16,4.996531606,12.63494173,BEAUFORT,1193,12,7,41453.13798,53782218.6
218,474,535,481,544,1,46,2,43,2,43,124,124,BEAUFORT 3,103,13,2202,1505,697,46,4.862932861,11.3054871,BEAUFORT,1512,26,15,37091.41891,52344173.67
219,584,1056,562,1088,1,46,2,46,2,46,120,120,BELFAIR,315,13,1380,1957,-577,-29,11.15129215,18.53156219,BEAUFORT,2245,11,6,60798.96696,120031509.7
220,595,635,617,631,1,46,2,46,2,46,118,120,BLUFFTON 1A,301,13,1921,2393,-472,-20,6.619825075,16.80027468,BEAUFORT,1881,30,11,55118.90119,71255204.08
221,272,456,281,453,1,46,2,46,2,46,120,120,BLUFFTON 1B,302,13,1975,1734,241,14,4.06664102,9.66627983,BEAUFORT,1095,15,8,31713.45308,43772959.63
222,462,792,474,780,1,46,2,46,2,46,120,120,BLUFFTON 1C,303,13,2709,3006,-297,-10,59.26317439,40.81653197,BEAUFORT,2041,17,15,133912.2386,637903500.1
223,552,507,564,496,1,46,2,46,2,46,118,120,BLUFFTON 1D,304,13,4117,3456,661,19,4.790344582,11.09891424,BEAUFORT,1883,22,19,36413.6878,51562839.95
224,368,414,390,388,1,46,2,46,2,46,120,120,BLUFFTON 2A,305,13,1399,2078,-679,-33,1.550973452,7.049028367,BEAUFORT,1385,19,18,23126.68723,16694539.3
225,432,560,462,522,1,46,2,46,2,46,118,118,BLUFFTON 2B,306,13,1432,2258,-826,-37,2.78034268,6.913560499,BEAUFORT,1675,16,23,22682.23974,29927359.54
226,844,1286,851,1275,1,45,2,46,2,46,118,120,BLUFFTON 2C,307,13,2727,1361,1366,100,43.12654637,38.28435846,BEAUFORT,2836,34,34,125604.5994,464210281.7
227,607,1050,607,1051,1,46,2,46,2,46,118,118,BLUFFTON 2D,314,13,1859,1050,809,77,4.772033492,11.19011527,BEAUFORT,2193,27,29,36712.90318,51365741.01
228,644,397,659,386,1,46,2,46,2,46,118,120,BLUFFTON 2E,315,13,3849,3132,717,23,4.748338458,11.71106281,BEAUFORT,1574,20,14,38422.04523,51110689.79
229,267,595,266,594,1,46,2,46,2,46,120,123,BLUFFTON 3,309,13,4585,1072,3513,328,78.08903694,54.50160436,BEAUFORT,1137,9,13,178810.6803,840543398.1
230,290,704,280,716,1,46,2,46,2,46,120,120,BLUFFTON 4A,310,13,2324,1335,989,74,25.6353643,35.92725293,BEAUFORT,1300,6,6,117871.329,275936764.9
231,488,808,499,787,1,46,2,46,2,46,120,118,BLUFFTON 4B,311,13,2413,1601,812,51,4.772843755,14.3670251,BEAUFORT,1948,10,20,47135.81485,51374462.62
232,655,1119,646,1149,1,46,2,46,2,46,118,118,BLUFFTON 4C,312,13,3097,599,2498,417,7.948849064,12.91707637,BEAUFORT,2332,16,8,42378.77473,85560699.24
233,572,1039,563,1073,1,46,2,46,2,46,118,118,BLUFFTON 4D,317,13,3496,1531,1965,128,12.54341607,24.10379079,BEAUFORT,2123,23,10,79080.52028,135016206.9
234,536,883,542,888,1,46,2,46,2,46,120,118,BLUFFTON 5A,313,13,2246,1283,963,75,8.468596483,13.00504953,BEAUFORT,1926,17,13,42667.39999,91155213.89
235,360,536,369,517,1,46,2,46,2,46,120,120,BLUFFTON 5B,318,13,2118,1714,404,24,3.987399682,8.134126019,BEAUFORT,1399,7,14,26686.71178,42920012.97
236,621,761,643,742,1,46,2,43,2,43,120,124,BURTON 1A,110,13,3153,2773,380,14,9.935188989,16.86203885,BEAUFORT,2258,22,14,55321.53914,106941484.2
237,646,159,675,141,1,45,2,45,2,45,121,121,BURTON 1B,111,13,3310,2053,1257,61,8.655696137,15.27706302,BEAUFORT,1422,16,8,50121.49759,93169137.81
238,798,566,798,577,6,46,2,43,2,43,120,121,BURTON 1C,112,13,2961,2602,359,14,18.78610841,24.14609764,BEAUFORT,2053,15,10,79219.32202,202211988.1
239,192,192,203,183,6,45,2,45,2,45,120,121,BURTON 1D,179,13,3101,3970,-869,-22,8.116185478,15.63852735,BEAUFORT,1109,19,16,51307.4018,87361893.41
240,497,669,516,645,1,43,2,43,2,43,124,124,BURTON 2A,113,13,6384,6385,-1,0,69.39130902,39.02577159,BEAUFORT,1979,19,25,128037.0523,746921834
241,566,697,599,671,1,43,2,43,2,43,124,124,BURTON 2B,114,13,5809,3237,2572,79,14.25630815,27.92589284,BEAUFORT,2152,34,24,91620.20008,153453623.8
242,551,952,561,942,1,46,2,43,2,43,124,124,BURTON 2C,115,13,2518,2526,-8,0,10.52354361,14.50429223,BEAUFORT,2164,21,21,47586.16543,113274480.6
243,213,138,221,127,1,45,2,45,2,45,121,121,BURTON 3,116,13,2617,2396,221,9,28.32508855,30.66296054,BEAUFORT,703,4,4,100600.0631,304888715.7
244,531,876,493,926,1,46,2,46,2,46,120,120,CHECHESSEE 1,120,13,2659,1576,1083,69,133.0803296,75.05817847,BEAUFORT,1890,8,6,246253.3738,1432464746
245,553,841,543,854,1,46,2,46,2,46,120,118,CHECHESSEE 2,121,13,281,1350,-1069,-79,12.04860255,17.44327563,BEAUFORT,1981,18,18,57228.48012,129690078.5
246,579,256,586,250,6,45,2,45,2,45,121,121,DALE LOBECO,160,13,1316,1629,-313,-19,174.4339309,71.94212853,BEAUFORT,1222,8,3,236030.1334,1877591206
247,125,214,122,215,1,46,2,46,2,46,123,120,DAUFUSKIE,200,13,585,416,169,41,53.28296923,44.23359576,BEAUFORT,448,3,1,145123.0554,573533107.5
248,610,737,618,744,1,46,2,46,2,46,123,123,HILTON HEAD 10,222,13,2387,2143,244,11,9.82318874,20.19055858,BEAUFORT,1915,22,11,66241.8576,105735923.6
249,401,538,392,547,1,46,2,46,2,46,123,123,HILTON HEAD 11,223,13,1377,1382,-5,0,3.210982145,9.717068386,BEAUFORT,1207,4,6,31880.08186,34562724.16
250,245,312,238,324,1,46,2,46,2,46,123,123,HILTON HEAD 12,224,13,1295,1161,134,12,4.95320103,10.61351281,BEAUFORT,878,3,1,34821.16662,53315812.16
251,345,421,348,421,1,46,2,46,2,46,123,123,HILTON HEAD 13,225,13,1416,1604,-188,-12,34.75053185,25.67360637,BEAUFORT,1238,15,10,84230.82356,374051611.8
252,309,474,300,496,1,46,2,46,2,46,123,123,HILTON HEAD 14,226,13,1183,1085,98,9,39.89312864,32.48792062,BEAUFORT,1041,9,2,106587.4529,429406062.9
253,198,247,192,258,1,46,2,46,2,46,123,123,HILTON HEAD 15A,227,13,698,668,30,4,2.240223824,6.332216997,BEAUFORT,598,3,0,20774.9486,24113568.56
254,316,433,282,466,1,46,2,46,2,46,123,123,HILTON HEAD 15B,228,13,934,897,37,4,6.827265827,13.90159148,BEAUFORT,971,2,4,45608.80471,73488077.76
255,462,449,479,428,1,46,2,46,2,46,123,123,HILTON HEAD 1A,201,13,2167,1752,415,24,2.890224576,10.28017337,BEAUFORT,1425,15,15,33727.53545,31110118.42
256,493,434,494,438,1,46,2,46,2,46,120,123,HILTON HEAD 1B,202,13,1991,1870,121,6,6.779102412,15.62206325,BEAUFORT,1299,3,5,51253.38585,72969651.07
257,515,542,527,529,1,46,2,46,2,46,123,123,HILTON HEAD 2A,203,13,1809,2007,-198,-10,6.089526597,27.64938519,BEAUFORT,1650,9,8,90713.02457,65547118.77
258,570,358,577,355,1,46,2,46,2,46,123,123,HILTON HEAD 2B,204,13,4283,4080,203,5,17.49429549,28.42391508,BEAUFORT,1684,15,7,93254.12805,188307029.5
259,531,851,517,883,1,46,2,46,2,46,123,123,HILTON HEAD 2C,205,13,2105,1699,406,24,6.022379642,15.5493285,BEAUFORT,1743,11,5,51014.75524,64824354.96
260,269,491,265,495,1,46,2,46,2,46,123,123,HILTON HEAD 3,206,13,1297,860,437,51,3.06242451,7.599290651,BEAUFORT,954,1,3,24932.00608,32963663.08
261,311,396,299,420,1,46,2,46,2,46,123,123,HILTON HEAD 4A,207,13,1110,855,255,30,6.436057848,12.82206083,BEAUFORT,914,11,5,42067.04457,69277150.11
262,457,592,434,626,1,46,2,46,2,46,123,123,HILTON HEAD 4B,208,13,912,1140,-228,-20,2.483357572,9.766333082,BEAUFORT,1401,4,5,32041.71112,26730638.44
263,359,475,354,489,1,46,2,46,2,46,123,123,HILTON HEAD 4C,209,13,736,1117,-381,-34,1.642126676,6.327381465,BEAUFORT,1105,8,5,20759.08402,17675704.43
264,420,465,414,477,1,46,2,46,2,46,123,123,HILTON HEAD 4D,210,13,1401,1139,262,23,2.874629659,9.777611621,BEAUFORT,1178,6,3,32078.71413,30942256.14
265,376,465,360,487,1,46,2,46,2,46,123,123,HILTON HEAD 5A,211,13,1453,1098,355,32,14.01718699,16.31450698,BEAUFORT,1108,8,7,53525.17832,150879745.1
266,344,455,322,480,1,46,2,46,2,46,123,123,HILTON HEAD 5B,212,13,614,969,-355,-37,1.924269969,6.86451264,BEAUFORT,1016,6,1,22521.32189,20712669.57
267,295,445,300,453,1,46,2,46,2,46,123,123,HILTON HEAD 5C,213,13,1097,1033,64,6,2.586976893,10.31497562,BEAUFORT,991,14,5,33841.71585,27845987.52
268,451,667,428,706,1,46,2,46,2,46,123,123,HILTON HEAD 6,214,13,1964,1314,650,49,41.91553531,33.22319665,BEAUFORT,1439,10,5,108999.771,451175067.1
269,426,593,417,606,1,46,2,46,2,46,123,123,HILTON HEAD 7A,216,13,1639,2063,-424,-21,46.33512433,28.99812348,BEAUFORT,1451,5,6,95138.01011,498747127.4
270,454,696,452,699,1,46,2,46,2,46,123,123,HILTON HEAD 7B,217,13,1276,1577,-301,-19,16.28927151,25.55321649,BEAUFORT,1574,9,10,83835.84443,175336259.2
271,302,369,294,378,1,46,2,46,2,46,123,123,HILTON HEAD 8,219,13,1352,1119,233,21,4.61334584,13.30909884,BEAUFORT,1009,4,2,43664.93511,49657641.35
272,552,641,556,642,1,46,2,46,2,46,123,123,HILTON HEAD 9A,220,13,1551,1921,-370,-19,4.155277019,10.73782515,BEAUFORT,1738,17,7,35229.01469,44727029.59
273,351,769,317,816,1,46,2,46,2,46,123,123,HILTON HEAD 9B,221,13,1603,1240,363,29,6.627510478,10.65536322,BEAUFORT,1534,8,2,34958.47084,71337929.07
274,529,590,536,582,1,43,2,43,2,43,124,124,LADYS ISLAND 1A,130,13,2010,2065,-55,-3,15.57661341,19.37408139,BEAUFORT,1710,20,17,63563.13202,167665271.3
275,616,640,600,670,1,43,2,43,2,43,124,124,LADYS ISLAND 1B,131,13,2686,1881,805,43,33.49857922,31.19517576,BEAUFORT,1687,16,9,102346.1725,360575705.8
276,380,781,386,778,1,43,2,43,2,43,124,124,LADYS ISLAND 2A,132,13,3302,2126,1176,55,5.397272103,12.15653393,BEAUFORT,1694,24,21,39883.56175,58095753.41
277,399,604,385,631,1,43,2,43,2,43,124,124,LADYS ISLAND 2B,133,13,1373,1168,205,18,16.51642128,17.83455798,BEAUFORT,1369,11,1,58512.21231,177781279
278,262,441,260,446,1,43,2,43,2,43,124,124,LADYS ISLAND 2C,186,13,729,1196,-467,-39,71.90093044,46.94006112,BEAUFORT,967,10,6,154002.5172,773935174.1
279,320,479,318,485,1,43,2,43,2,43,124,124,LADYS ISLAND 3A,134,13,1176,1101,75,7,14.28202352,22.56958447,BEAUFORT,1058,11,8,74047.04505,153730421.8
280,336,624,334,640,1,43,2,43,2,43,124,124,LADYS ISLAND 3B,135,13,1844,1262,582,46,6.201911129,11.02377817,BEAUFORT,1317,21,7,36167.17887,66756815.81
281,278,454,288,446,1,43,2,43,2,43,124,124,LADYS ISLAND 3C,187,13,1911,1771,140,8,5.318725964,16.55643098,BEAUFORT,1191,16,15,54318.89065,57250289.81
282,535,772,525,785,1,46,2,46,2,46,120,120,MOSS CREEK,308,13,283,1587,-1304,-82,6.778366716,12.61070668,BEAUFORT,1695,3,4,41373.62684,72961732.1
283,246,406,257,394,1,43,2,43,2,43,124,124,MOSSY OAKS 1A,140,13,937,1522,-585,-38,2.819579927,7.785482839,BEAUFORT,1034,18,18,25542.87162,30349705.74
284,322,500,332,497,1,43,2,43,2,43,124,124,MOSSY OAKS 1B,141,13,1655,1648,7,0,2.813237914,9.772837842,BEAUFORT,1281,26,19,32063.05215,30281440.89
285,351,422,362,415,1,43,2,43,2,43,124,124,MOSSY OAKS 2,142,13,2031,1824,207,11,1.69743474,6.308017293,BEAUFORT,1238,17,13,20695.5534,18271035.48
286,671,1159,702,1146,1,46,2,46,2,46,118,118,NEW RIVER,0,13,1850,715,1135,159,10.88789936,17.6935445,BEAUFORT,2554,36,12,58049.57059,117196373.3
287,198,372,182,398,1,45,2,46,2,46,118,120,PALMETTO BLUFF,1,13,270,79,191,242,74.43286053,65.23608701,BEAUFORT,721,4,0,214028.7288,801188642.9
288,405,413,413,403,1,43,2,43,2,43,124,124,PORT ROYAL 1,150,13,2950,1814,1136,63,5.751388013,11.56104872,BEAUFORT,1295,12,9,37929.87401,61907425.35
289,433,338,448,324,1,43,2,43,2,43,124,124,PORT ROYAL 2,151,13,2386,2067,319,15,3.371264042,13.34009946,BEAUFORT,1474,16,14,43766.64297,36287984.13
290,465,992,459,995,1,46,2,46,2,46,120,120,ROSE HILL,316,13,1228,1718,-490,-29,5.984467546,14.77991642,BEAUFORT,1917,11,13,48490.44246,64416272.56
291,746,167,757,159,1,43,2,43,2,43,121,121,SAINT HELENA 1A,180,13,2147,1991,156,8,37.64113354,44.9986642,BEAUFORT,1394,11,9,147633.1175,405165789.4
292,747,254,765,245,1,43,2,43,2,43,121,121,SAINT HELENA 1B,181,13,2653,1782,871,49,130.7683974,62.97803665,BEAUFORT,1441,9,4,206620.4419,1407579315
293,508,686,478,732,1,43,2,43,2,43,124,124,SAINT HELENA 1C,182,13,1332,1234,98,8,13.88189868,19.97525704,BEAUFORT,1578,12,2,65535.48914,149423513.8
294,599,374,604,365,1,43,2,43,2,43,121,121,SAINT HELENA 2A,183,13,1617,1833,-216,-12,44.01273209,37.02416185,BEAUFORT,1375,10,16,121470.1043,473749105.4
295,683,227,687,225,1,43,2,43,2,43,121,121,SAINT HELENA 2B,183,13,2586,1923,663,34,54.44136364,38.67292837,BEAUFORT,1384,4,5,126879.4325,586001961.2
296,337,540,328,549,1,43,2,43,2,43,121,121,SAINT HELENA 2C,185,13,1260,718,542,75,369.8690433,95.82372263,BEAUFORT,1251,5,4,314381.6633,3981237248
297,386,442,419,413,1,46,2,46,2,46,118,120,SANDY POINTE,3,13,1000,2280,-1280,-56,2.274840312,6.216574586,BEAUFORT,1457,19,14,20395.54512,24486177.33
298,388,321,402,301,1,45,2,45,2,45,121,121,SEABROOK 1,161,13,1927,1954,-27,-1,10.95418485,16.93158219,BEAUFORT,1226,8,9,55549.69922,117909864.4
299,449,204,455,195,6,45,2,45,2,45,121,121,SEABROOK 2,162,13,2242,1401,841,60,20.91949572,33.46189027,BEAUFORT,988,7,6,109782.885,225175577.9
300,520,382,519,370,6,45,2,45,2,45,121,121,SEABROOK 3,163,13,3289,2442,847,35,32.52129907,45.63047143,BEAUFORT,1414,4,16,149705.9717,350056349.8
301,435,354,437,359,6,45,2,45,2,45,121,121,SHELDON 1,170,13,1594,1368,226,17,122.2187593,63.26100606,BEAUFORT,1156,12,6,207548.8174,1315551777
302,466,68,474,61,6,45,2,45,2,45,121,121,SHELDON 2,171,13,1202,1272,-70,-6,113.8143221,72.8944482,BEAUFORT,853,4,3,239154.5355,1225087167
303,541,702,516,725,1,46,2,46,2,46,118,118,SUN CITY 1,360,13,1451,1104,347,31,2.467628,7.425022282,BEAUFORT,1601,5,4,24360.2606,26561326.73
304,414,540,406,560,1,46,2,46,2,46,118,118,SUN CITY 2,362,13,1552,1684,-132,-8,2.632532268,6.684256411,BEAUFORT,1298,11,3,21929.93124,28336341.5
305,585,803,579,815,1,46,2,46,2,46,118,118,SUN CITY 3,363,13,1095,1151,-56,-5,1.858632842,6.38001532,BEAUFORT,1840,11,8,20931.76693,20006157.41
306,473,653,471,667,1,46,2,46,2,46,118,118,SUN CITY 4,361,13,1221,1148,73,6,2.072807794,6.165154321,BEAUFORT,1491,14,5,20226.8438,22311517.4
307,515,751,513,765,1,46,2,46,2,46,118,118,SUN CITY 5,364,13,1078,1386,-308,-22,1.854735399,6.141908782,BEAUFORT,1574,7,4,20150.57906,19964205.68
308,501,664,491,682,1,46,2,46,2,46,118,118,SUN CITY 6,365,13,1038,1661,-623,-38,1.830658223,6.431150552,BEAUFORT,1479,8,7,21099.5331,19705041.12
309,416,546,412,551,1,46,2,46,2,46,118,118,SUN CITY 7,366,13,1643,1129,514,46,3.028437847,9.151096179,BEAUFORT,1312,4,5,30023.22138,32597833.69
