PSN,PresBlue,PresRed,SenBlue,SenRed,CongD2011,CongD2021,SenD2011,SenD2021,HouseD2011,HouseD2021,OBJECTID,PName,PCode,County,Pop2010,Pct_Area,Pct_Perim,CountyName,Reg_Voters,PresOther,SenOther,Shape_Length,Shape_Area,Pop2020
1150,279,91,280,88,3,3,10,10,12,12,2137,ASHLEY RIVER RUN,005,047,1228,2.73037105,9.719219237,GREENWOOD,663,3,2,31887.13845,29389469.38,1200
1151,588,39,601,31,3,3,10,10,12,12,2138,BEE'S FERRY,002,047,1483,2.108215652,7.71470443,GREENWOOD,1139,12,3,25310.65945,22692644.41,2229
1152,251,524,249,520,3,3,4,10,13,13,2154,BILTMORE PINES,042,047,1975,3.241089026,10.24131513,GREENWOOD,1089,10,17,33600.04806,34886791.93,1559
1153,59,108,61,106,3,3,10,10,12,12,2148,BRADLEY,022,047,215,55.55520831,34.18967171,GREENWOOD,207,4,5,112170.6146,597991285.4,315
1154,158,528,172,510,3,3,10,10,13,13,2149,CALLISON,021,047,317,146.1671066,55.26863842,GREENWOOD,916,7,13,181327.1912,1573329642,1448
1155,497,365,522,344,3,3,10,10,13,12,2134,CIVIC CENTER,030,047,1508,21.27201475,28.60470823,GREENWOOD,1241,9,9,93847.28024,228970061.2,2025
1156,409,354,410,345,3,3,10,10,14,13,2126,COKESBURY,016,047,372,41.80465189,28.13414471,GREENWOOD,1050,6,14,92303.43978,449981527.9,1437
1157,189,791,190,788,3,3,10,10,14,13,2170,CORONACA,017,047,1751,43.06984858,33.05693519,GREENWOOD,1220,10,11,108454.2949,463599991.7,1605
1158,355,98,371,82,3,3,10,10,12,12,2156,EMERALD,027,047,2649,4.02642884,12.44316868,GREENWOOD,648,4,5,40823.96259,43340119.34,1032
1159,106,312,107,315,3,3,4,10,13,13,2135,EMERALD HIGH,029,047,2084,2.669781239,12.07466795,GREENWOOD,564,8,6,39614.97309,28737286.08,710
1160,94,395,102,377,3,3,10,10,13,13,2150,EPWORTH,024,047,1540,84.60356124,46.65052131,GREENWOOD,640,3,14,153052.5853,910665154.1,1004
1161,439,234,447,229,3,3,10,10,12,12,2155,FAIRHOPE FERRY,007,047,1666,2.361156618,9.355317471,GREENWOOD,1086,9,4,30693.2374,25415278.32,2396
1162,289,430,293,433,3,3,10,10,13,13,2131,GEORGETOWN,019,047,1723,2.311440574,7.953090921,GREENWOOD,1017,11,5,26092.7658,24880139.27,1570
1163,377,201,387,188,3,3,10,10,12,12,2157,GIDEON'S WAY,047,047,1068,11.83734633,24.25834889,GREENWOOD,814,7,11,79587.59967,127416135.4,1243
1164,132,425,134,423,3,3,4,10,13,13,2167,GLENDALE,009,047,1375,4.779859956,10.16669553,GREENWOOD,710,9,9,33355.23359,51449984.37,928
1165,156,511,166,496,3,3,10,10,14,13,2168,GRAHAM'S GLEN,050,047,920,13.58700634,19.92727136,GREENWOOD,860,9,15,65378.05613,146249319.1,1271
1166,422,387,435,375,3,3,10,10,12,12,2133,GRANDIFLORA GLEN,004,047,1459,2.973915714,8.216474713,GREENWOOD,1094,10,11,26956.88412,32010962.33,1491
1167,263,449,279,437,3,3,10,10,13,13,2161,GREENWOOD HIGH,018,047,3037,4.275977906,13.10264403,GREENWOOD,938,16,12,42987.59127,46026243.13,1381
1168,164,397,165,397,3,3,4,10,13,13,2136,GREENWOOD MILL,033,047,732,2.098025608,6.899160169,GREENWOOD,823,13,15,22634.99465,22582959.7,1192
1169,216,374,220,364,3,3,4,10,13,13,2128,HARRIS,010,047,1533,6.343798093,15.29298226,GREENWOOD,770,3,6,50173.72595,68284074.37,1061
1170,236,789,236,787,3,3,4,10,13,13,2162,HODGES,015,047,1450,74.33110396,43.02658867,GREENWOOD,1260,13,16,141163.0663,800093344.2,1941
1171,306,220,321,204,3,3,10,10,12,12,2152,HOPE'S FERRY,006,047,1224,1.818284309,6.393979541,GREENWOOD,909,15,14,20977.58121,19571849.42,1889
1172,305,528,308,518,3,3,10,10,12,12,2146,LACO,011,047,1677,59.50074203,42.69269139,GREENWOOD,1127,7,12,140067.605,640460656.9,1824
1173,281,268,286,261,3,3,10,10,12,12,2145,LIBERTY,041,047,1185,15.86609583,17.04136533,GREENWOOD,831,10,15,55909.87941,170781234.1,1741
1174,416,452,437,439,3,3,10,10,12,12,2160,LIVI'S KNOLL,003,047,1011,3.921683865,12.03465905,GREENWOOD,1315,21,17,39483.71056,42212653.8,3385
1175,343,71,343,69,3,3,10,10,12,12,2139,LOBLOLLY PINES,001,047,2403,1.613642045,5.192139866,GREENWOOD,812,7,7,17034.54555,17369098.41,1765
1176,203,811,195,818,3,3,10,10,14,13,2158,LOWER LAKE,036,047,1273,40.27637885,50.31845779,GREENWOOD,1243,6,15,165086.4736,433531333.8,1361
1177,243,90,254,85,3,3,10,10,12,12,2140,MARSHALL OAKS,043,047,1947,3.610896854,10.6941524,GREENWOOD,597,4,1,35085.73166,38867370.26,1199
1178,122,513,120,517,3,3,4,10,13,13,2159,MAXWELLTON PIKE,038,047,1093,3.61482928,13.19628736,GREENWOOD,796,5,5,43294.81946,38909698.54,994
1179,262,373,263,363,3,3,10,10,13,13,2165,MIMOSA CREST,035,047,1184,1.418385295,6.462467926,GREENWOOD,842,4,12,21202.28019,15267372.25,1245
1180,300,211,308,200,3,3,10,10,12,12,2153,MOUNTAIN LAUREL,045,047,1883,2.47823907,6.986004345,GREENWOOD,902,7,11,22919.91592,26675543.34,1998
1181,204,562,210,558,3,3,10,10,13,13,2129,NEW CASTLE,039,047,882,6.890525019,10.62517484,GREENWOOD,975,10,11,34859.4278,74168994.03,1437
1182,267,378,281,361,3,3,10,10,13,12,2142,NEW MARKET,026,047,1370,19.29809895,24.12590772,GREENWOOD,896,13,15,79153.08223,207723008.4,1613
1183,261,370,268,360,3,3,10,10,13,13,2143,NINETY SIX,012,047,1616,30.99130961,32.71278397,GREENWOOD,899,6,8,107325.1921,333587680.4,1317
1184,80,455,87,432,3,3,10,10,13,13,2151,NINETY SIX MILL,013,047,983,1.615195548,6.879317598,GREENWOOD,743,7,20,22569.89449,17385820.18,1198
1185,272,372,298,340,3,3,10,10,13,13,2164,PARSON'S MILL,048,047,1074,1.796832444,7.134627532,GREENWOOD,904,15,19,23407.52383,19340943.46,1706
1186,257,356,270,350,3,3,10,10,12,12,2141,PEBBLE STONE WAY,008,047,1301,4.7411783,11.18489893,GREENWOOD,868,14,9,36695.78926,51033618.49,1255
1187,259,413,271,401,3,3,10,10,13,13,2132,PINECREST,037,047,1461,2.165724715,7.097977012,GREENWOOD,945,9,10,23287.27958,23311666.82,1401
1188,51,118,57,112,3,3,10,10,13,13,2125,RILEY,031,047,1241,23.26050575,25.55481138,GREENWOOD,219,4,3,83841.077,250374000.1,344
1189,171,411,177,398,3,3,10,10,13,13,2124,RUTHERFORD SHOALS,040,047,1154,26.18447446,33.48208864,GREENWOOD,791,2,6,109849.1525,281847337.4,1176
1190,77,432,80,415,3,3,10,10,13,13,2163,SANDRIDGE,020,047,1951,162.468015,74.90285897,GREENWOOD,629,7,18,245743.7965,1748791159,945
1191,56,181,56,179,3,3,4,10,13,13,2122,SHOALS JUNCTION,032,047,2238,26.41700762,24.74616833,GREENWOOD,311,4,9,81188.05394,284350303.5,505
1192,203,885,207,888,3,3,4,10,13,13,2127,SPARROWS GRACE,044,047,1746,13.02259449,15.77971315,GREENWOOD,1283,13,7,51770.60888,140174040.5,1679
1193,133,614,135,610,3,3,10,10,13,13,2171,STONEWOOD,034,047,1405,21.64623825,27.59180002,GREENWOOD,930,8,12,90524.09723,232998169.4,1145
1194,30,86,32,84,3,3,10,10,12,12,2147,TROY,023,047,1901,40.68643233,29.36482516,GREENWOOD,142,0,0,96341.09721,437945112.8,216
1195,382,379,393,365,3,3,10,10,12,12,2166,VERDERY,025,047,1145,41.89930211,34.71264252,GREENWOOD,973,8,9,113886.3947,451000334.4,1211
1196,169,235,183,220,3,3,10,10,13,13,2123,WARE SHOALS,014,047,480,8.25331276,14.76315535,GREENWOOD,666,7,10,48435.45218,88837919.19,1201
1197,55,141,60,133,6,2,45,45,122,122,985,BLACK CREEK,019,049,422,37.42089795,30.18018338,HAMPTON,252,0,4,99016.15164,402795193.3,319
1198,164,400,173,386,6,2,45,45,122,122,989,BONNETT,009,049,4747,72.63160963,45.71399896,HAMPTON,765,4,10,149980.0116,781800139.5,1023
1199,183,270,195,258,6,2,40,45,122,122,975,BRUNSON,001,049,2363,80.7492092,45.08357538,HAMPTON,699,2,2,147911.6969,869177254,897
1200,185,225,186,215,6,2,40,45,122,122,980,CROCKETVILLE-MILEY,017,049,112,96.6350629,62.30572664,HAMPTON,582,2,12,204414.7048,1040171160,789
1201,307,255,313,249,6,2,45,45,122,122,981,CUMMINGS,018,049,808,131.7382198,58.37004688,HAMPTON,817,7,4,191502.3955,1418018396,1025
1202,181,124,185,119,6,2,45,45,122,122,982,EARLY BRANCH,005,049,1015,88.35789727,64.11022722,HAMPTON,482,3,2,210334.9705,951076490.9,587
1203,1245,314,1263,305,6,2,45,45,122,122,988,ESTILL,007,049,124,331.8602495,114.4720764,HAMPTON,2520,10,6,375563.804,3572113997,4109
1204,181,83,184,82,6,2,45,45,122,122,990,FURMAN,010,049,983,75.40060716,39.21667432,HAMPTON,396,2,0,128663.3723,811605380.8,431
1205,95,18,96,16,6,2,45,45,122,122,991,GARNETT,006,049,534,93.89963621,51.99003987,HAMPTON,159,0,2,170570.6558,1010727272,211
1206,204,25,207,25,6,2,45,45,122,122,984,GIFFORD,021,049,1602,46.15920884,28.96336612,HAMPTON,340,1,0,95023.977,496853588.8,393
1207,376,383,394,354,6,2,40,45,122,122,976,HAMPTON COURTHOUSE NO.1,002,049,1113,34.750613,35.39915351,HAMPTON,1177,3,11,116138.7228,374052485.2,1632
1208,531,581,546,566,6,2,40,45,122,122,977,HAMPTON COURTHOUSE NO.2,003,049,1816,37.53726652,30.90894257,HAMPTON,1522,9,10,101407.0891,404047774.1,1982
1209,33,182,37,173,6,2,45,45,122,122,986,HOPEWELL,016,049,388,61.15602907,38.61749298,HAMPTON,315,1,4,126697.5582,658278018.3,418
1210,4,81,4,79,6,2,45,45,122,122,987,HORSE GALL,014,049,460,29.58637981,24.70667807,HAMPTON,97,0,2,81058.49295,318465141.8,117
1211,27,20,28,20,6,2,40,45,122,122,979,RIVERS MILL,015,049,3234,51.36923804,33.92137971,HAMPTON,74,2,0,111290.3933,552933876.5,103
1212,214,37,221,32,6,2,45,45,122,122,992,SCOTIA,011,049,252,45.33961547,42.83362305,HAMPTON,402,2,1,140529.9783,488031559.2,479
1213,852,489,866,481,6,2,45,45,122,122,978,VARNVILLE,004,049,2048,70.89994724,37.45515889,HAMPTON,2062,17,8,122884.1338,763160680.6,2675
1214,471,262,486,246,6,2,45,45,122,122,983,YEMASSEE,013,049,766,71.66138739,47.68998489,HAMPTON,1276,11,9,156462.8921,771356754.2,1371
1215,354,1073,379,1040,7,7,28,28,105,105,993,ADRIAN,101,051,666,52.84247503,40.31942269,HORRY,2323,18,27,132281.306,568791667.4,3879
1216,93,433,104,417,7,7,28,28,105,105,994,ALLSBROOK,102,051,3821,34.36790046,36.76443352,HORRY,806,4,14,120617.979,369933001.7,1175
1217,88,23,87,20,7,7,28,28,104,104,995,ATLANTIC BEACH,103,051,1115,2.963580299,13.80345109,HORRY,430,1,2,45286.82244,31899712.85,246
1218,268,1181,287,1150,7,7,30,28,58,57,996,AYNOR,104,051,437,47.75453904,41.5720642,HORRY,2000,14,22,136391.014,514025580.2,3011
1219,332,637,335,628,7,7,28,28,57,105,997,BAYBORO-GURLEY,105,051,2156,94.77465883,53.59802096,HORRY,1555,9,11,175846.1738,1020145937,2252
1220,950,1733,977,1691,7,7,28,28,104,104,1109,BROOKSVILLE #1,106,051,2626,17.75939381,24.42700144,HORRY,3834,19,37,80140.92054,191160524,4354
1221,356,642,371,627,7,7,28,28,104,104,998,BROOKSVILLE #2,223,051,2443,19.13268087,20.726293,HORRY,1365,8,10,67999.51296,205942462.9,1727
1222,215,1024,224,999,7,7,32,32,58,58,999,BROWNWAY,107,051,1478,46.65880219,35.61798872,HORRY,1907,14,29,116856.6847,502231166.9,2844
1223,632,1300,640,1287,7,7,34,35,106,106,1102,BURGESS #1,108,051,3251,4.239187417,10.47940583,HORRY,2748,13,19,34381.18396,45630233.6,2897
1224,940,2084,930,2073,7,7,34,35,106,108,1103,BURGESS #2,109,051,2257,7.811081475,12.6103349,HORRY,4121,24,49,41372.40708,84077781.26,6129
1225,913,1968,904,1973,7,7,34,35,106,108,1104,BURGESS #3,219,051,3213,7.502702411,14.89823293,HORRY,3896,21,28,48878.61921,80758416.63,2697
1226,519,1066,514,1055,7,7,34,35,106,106,1105,BURGESS #4,221,051,2631,4.001131357,8.413001587,HORRY,2102,17,30,27601.65604,43067819.49,2435
1227,602,1394,633,1365,7,7,33,33,56,50,1090,CAROLINA BAYS,224,051,3472,6.714839741,13.26694325,HORRY,2729,27,25,43526.62965,72277933.44,3534
1228,773,1382,813,1338,7,7,33,33,56,50,1095,CAROLINA FOREST #1,110,051,2285,10.21672532,21.83704221,HORRY,3530,35,42,71643.69597,109971916.1,4796
1229,614,935,616,917,7,7,33,33,56,50,1096,CAROLINA FOREST #2,111,051,3669,20.63036554,26.65104178,HORRY,2688,16,27,87437.62623,222063406.5,3046
1230,104,529,105,520,7,7,28,28,58,57,1000,CEDAR GROVE,112,051,2147,68.62267757,40.37884745,HORRY,980,5,11,132476.2687,738648353.9,1609
1231,373,1144,368,1140,7,7,28,28,104,104,1001,CHERRY GROVE #1,113,051,1460,76.66229166,38.267661,HORRY,2256,11,21,125549.8178,825186039.7,3035
1232,536,1165,520,1174,7,7,28,28,104,104,1066,CHERRY GROVE #2,114,051,3193,13.75511831,21.94103731,HORRY,2371,12,21,71984.88658,148058861.2,1554
1233,375,476,389,474,7,7,33,33,105,58,1077,COASTAL CAROLINA,115,051,3211,4.498423039,10.54099693,HORRY,1946,22,10,34583.25409,48420622.61,4770
1234,517,89,524,90,7,7,33,33,107,107,1002,COASTAL LANE #1,116,051,2456,9.976355196,17.16119165,HORRY,1242,7,1,56303.00959,107384593.6,1778
1235,488,244,509,230,7,7,33,33,107,107,1072,COASTAL LANE #2,117,051,916,7.380900719,12.8056048,HORRY,1742,16,13,42013.05509,79447354.14,3667
1236,50,270,62,261,7,7,30,28,58,57,1003,COOL SPRINGS,118,051,1424,23.13854794,25.64310301,HORRY,470,3,1,84130.74712,249061257.2,819
1237,418,938,427,913,7,7,28,28,104,104,1004,CRESCENT,119,051,741,15.3403322,20.29724549,HORRY,2253,6,23,66591.87958,165121961.5,2463
1238,210,753,225,726,7,7,28,28,105,105,1005,DAISY,120,051,2194,49.42373126,42.38973882,HORRY,1546,6,21,139073.6681,531992615.8,2329
1239,723,1446,743,1418,7,7,34,35,106,68,1065,DEERFIELD,121,051,4497,4.770651818,9.225432347,HORRY,3169,11,25,30267.10596,51350868.8,4572
1240,85,708,90,687,7,7,28,28,58,57,1006,DOGBLUFF,122,051,2028,123.9155693,64.56135581,HORRY,1208,3,16,211815.0482,1333816088,1990
1241,502,628,516,601,7,7,28,28,56,56,1070,DOGWOOD,123,051,1033,60.63872262,52.07404576,HORRY,1689,10,23,170846.2651,652709778.1,2167
1242,771,1956,744,2005,7,7,33,33,107,107,1094,DUNES #1,124,051,1486,26.87402838,34.7967828,HORRY,3543,24,9,114162.4449,289269634,3552
1243,517,1181,512,1195,7,7,33,28,107,56,1068,DUNES #2,125,051,3512,37.91234021,25.54594827,HORRY,2497,18,12,83811.99863,408085033.7,2274
1244,356,454,352,464,7,7,28,28,107,56,1069,DUNES #3,126,051,1561,5.575355552,18.61862289,HORRY,1223,11,8,61084.59861,60012627.7,1246
1245,365,700,371,691,7,7,33,33,105,56,1007,EAST CONWAY,127,051,1657,22.24698176,24.11330029,HORRY,1549,8,10,79111.71938,239464518.7,1707
1246,682,1289,696,1274,7,7,28,28,105,105,1008,EAST LORIS,128,051,1600,64.77993215,38.7122502,HORRY,3079,13,22,127008.4409,697285386.4,4339
1247,503,1294,510,1284,7,7,28,28,104,105,1009,EBENEZER,129,051,3899,69.21474749,55.25205112,HORRY,2474,9,18,181272.771,745021341.5,2832
1248,651,1014,674,984,7,7,33,33,56,50,1107,EMERALD FOREST #1,130,051,3212,5.532064855,12.04508068,HORRY,3264,21,27,39517.90219,59546650.52,4136
1249,1078,1634,1090,1601,7,7,33,33,56,68,1098,EMERALD FOREST #2,131,051,2101,11.35960144,14.775102,HORRY,5351,32,46,48474.64713,122273732.3,7144
1250,830,1513,861,1469,7,7,33,33,56,56,1108,EMERALD FOREST #3,132,051,3825,6.082587543,10.40497141,HORRY,3548,32,34,34136.97702,65472427.41,5088
1251,983,1909,1025,1841,7,7,34,35,68,106,1062,ENTERPRISE,133,051,1078,17.34137484,18.11296153,HORRY,4332,29,40,59425.60795,186661005.3,5716
1252,925,1659,928,1607,7,7,33,35,68,50,1083,FORESTBROOK,135,051,2497,5.787836924,11.50403854,HORRY,3793,23,52,37742.8331,62299758.15,5010
1253,445,1003,460,967,7,7,28,33,58,105,1010,FOUR MILE,136,051,1731,22.69661547,23.28090351,HORRY,2240,13,30,76380.76428,244304335.7,3452
1254,27,98,26,97,7,7,30,28,58,57,1011,GALLIVANTS FERRY,137,051,2778,35.7785333,36.66387258,HORRY,181,0,2,120288.0553,385116927.3,342
1255,365,1150,372,1140,7,7,34,35,106,106,1012,GARDEN CITY #1,138,051,263,8.415923343,13.27829787,HORRY,2370,12,18,43563.88226,90588244.94,2768
1256,242,886,250,890,7,7,34,35,106,106,1786,GARDEN CITY #2,139,051,3901,2.915139348,9.009125953,HORRY,1589,15,7,29557.44073,31378298.79,1528
1257,474,946,488,919,7,7,34,35,106,106,1082,GARDEN CITY #3,140,051,1297,4.242625859,9.164852172,HORRY,2242,13,27,30068.3525,45667244.67,2475
1258,316,543,327,531,7,7,34,35,106,106,1081,GARDEN CITY #4,141,051,3630,1.866070935,7.891955599,HORRY,1448,8,9,25892.19099,20086220.38,1553
1259,507,1086,525,1057,7,7,34,35,106,106,1063,GLENNS BAY,142,051,3935,3.065524911,7.255096236,HORRY,2534,21,30,23802.76157,32997035.53,2976
1260,203,516,205,503,7,7,28,28,55,55,1013,GREEN SEA,143,051,2305,103.1335959,55.69989884,HORRY,1145,4,12,182742.0848,1110120787,1597
1261,290,890,303,860,7,7,33,28,105,56,1014,HICKORY GROVE,145,051,1676,43.7452828,38.67798583,HORRY,1805,8,26,126896.0252,470870305.3,2334
1262,22,101,26,97,7,7,28,28,57,105,1015,HICKORY HILL,146,051,2149,18.61835322,21.42132758,HORRY,176,1,1,70279.80557,200406286.2,239
1263,400,844,412,822,7,7,33,33,58,105,1016,HOMEWOOD,147,051,269,21.82925199,25.36438085,HORRY,1790,7,14,83216.30618,234968112.9,2512
1264,146,947,167,933,7,7,28,28,58,105,1017,HORRY,148,051,1780,52.93368434,38.56699159,HORRY,1477,12,4,126531.8716,569773436.2,2121
1265,107,146,105,146,7,7,32,32,103,103,1018,INLAND,149,051,1455,29.47075955,23.98349348,HORRY,385,1,3,78685.84485,317220615.7,513
1266,127,325,140,308,7,7,33,35,58,50,1071,JACKSON BLUFF,150,051,1942,21.62258121,20.30206215,HORRY,767,4,9,66607.68224,232743527.2,940
1267,1092,1478,1128,1428,7,7,28,33,58,58,1019,JAMESTOWN,151,051,509,29.64486664,28.55521142,HORRY,3872,28,33,93684.88948,319094688.8,5234
1268,88,415,90,408,7,7,28,28,105,105,1020,JERNIGANS CROSSROADS,152,051,4640,48.41758439,40.40721096,HORRY,775,3,7,132569.3246,521162541,1129
1269,601,1002,613,979,7,7,33,33,107,107,1086,JET PORT #1,153,051,5444,32.21302991,32.28212592,HORRY,2774,20,23,105912.2748,346738168.2,6209
1270,1657,2837,1678,2829,7,7,34,35,107,107,1087,JET PORT #2,154,051,2726,19.27258608,27.36778868,HORRY,6283,44,31,89789.15338,207448390.1,4087
1271,36,401,39,396,7,7,28,28,58,57,1021,JORDANVILLE,155,051,1161,42.56156855,36.24260006,HORRY,615,5,8,118905.9304,458128911.1,1010
1272,45,340,47,336,7,7,28,28,57,55,1022,JOYNER SWAMP,156,051,915,34.63030407,31.73968612,HORRY,501,0,1,104132.6202,372757490.7,818
1273,318,1035,331,1013,7,7,28,28,58,105,1023,JUNIPER BAY,157,051,658,31.36472328,42.76711066,HORRY,2148,8,17,140311.7622,337607071.6,3535
1274,521,829,538,792,7,7,34,35,68,68,1788,LAKE PARK #1,158,051,3365,2.053007032,6.753234041,HORRY,2569,14,37,22156.23535,22098383.77,3408
1275,475,631,507,594,7,7,34,35,68,68,1789,LAKE PARK #2,228,051,2790,1.753769898,7.366239404,HORRY,2218,19,21,24167.40378,18877422.07,3109
1276,492,1004,511,980,7,7,34,35,68,68,1787,LAKE PARK #3,229,051,1469,5.309862747,9.155872582,HORRY,2414,19,23,30038.89196,57154886.94,3213
1277,655,728,675,693,7,7,28,28,56,105,1024,LEON,159,051,3000,48.85839619,46.86026997,HORRY,2067,11,22,153740.7357,525907399.7,2435
1278,405,1027,406,1008,7,7,28,28,104,104,1025,LITTLE RIVER #1,160,051,1845,11.36644323,14.63648121,HORRY,2106,8,24,48019.85544,122347376.7,2524
1279,698,1604,723,1578,7,7,28,28,104,104,1078,LITTLE RIVER #2,161,051,3587,5.031758458,9.461620348,HORRY,3685,19,26,31041.99943,54161397.28,4425
1280,521,1215,525,1209,7,7,28,28,104,104,1079,LITTLE RIVER #3,162,051,3393,4.754959329,11.13649959,HORRY,2366,16,16,36536.99907,51181956.25,2014
1281,181,352,186,347,7,7,28,28,105,105,1026,LIVE OAK,163,051,1925,20.07660502,18.47151257,HORRY,801,7,7,60601.95415,216102777.9,1089
1282,336,854,346,848,7,7,33,33,105,105,1027,MAPLE,164,051,840,28.35585611,26.75506484,HORRY,1642,12,14,87778.90856,305219895,2147
1283,582,1336,576,1327,7,7,34,35,106,106,1100,MARLOWE #1,165,051,1982,4.740453363,10.81839239,HORRY,2672,11,18,35493.34235,51025815.33,2887
1284,1288,2585,1330,2544,7,7,34,35,106,108,1101,MARLOWE #2,220,051,1414,23.33008383,26.47363439,HORRY,5140,42,37,86855.58216,251122932.4,3431
1285,575,1005,581,971,7,7,34,35,106,106,1099,MARLOWE #3,222,051,3697,11.84029832,15.17658415,HORRY,2308,13,35,49791.84318,127447910.5,6090
1286,38,564,38,550,7,7,30,28,58,57,1028,METHODIST-MILL SWAMP,166,051,1713,54.19769583,43.5080746,HORRY,804,2,15,142742.7414,583379142.7,1314
1287,158,448,167,429,7,7,28,28,55,55,1029,MT. OLIVE,168,051,1168,132.8009717,68.75314604,HORRY,923,3,11,225567.6133,1429457763,1434
1288,72,353,76,342,7,7,28,28,105,105,1030,MT. VERNON,169,051,1745,31.53452171,35.61047407,HORRY,652,1,6,116832.0303,339434766.7,1028
1289,418,646,407,650,7,7,33,33,68,50,1088,MYRTLE TRACE,170,051,2364,3.08837933,7.4606769,HORRY,1661,7,15,24477.23746,33243038.45,1747
1290,343,535,353,512,7,7,33,33,107,107,1031,MYRTLEWOOD #1,171,051,940,14.13057874,20.35958498,HORRY,1788,9,20,66796.40506,152100283.7,2332
1291,479,790,469,801,7,7,33,33,107,107,1032,MYRTLEWOOD #2,172,051,2084,8.773608895,17.2091425,HORRY,2017,17,16,56460.32834,94438340.17,2301
1292,436,945,429,964,7,7,33,33,107,107,1073,MYRTLEWOOD #3,173,051,3390,3.812449887,8.793326316,HORRY,2118,25,12,28849.43809,41036869.05,2458
1293,480,1208,490,1177,7,7,28,28,104,104,1111,NIXONS XROADS #1,174,051,2580,5.227877937,11.24860802,HORRY,2664,17,35,36904.80815,56272409.78,3233
1294,929,1427,960,1379,7,7,28,28,104,104,1067,NIXONS XROADS #2,175,051,1391,12.23518394,14.30202802,HORRY,3445,21,27,46922.57027,131698423.9,4312
1295,539,1096,556,1068,7,7,28,28,104,104,1033,NIXONS XROADS #3,225,051,2230,11.26747491,21.57619827,HORRY,2192,12,23,70787.91049,121282090.5,2452
1296,511,745,538,719,7,7,33,33,58,58,1034,NORTH CONWAY #1,176,051,1728,6.431624128,10.51035777,HORRY,1973,11,20,34482.73211,69229425.94,2692
1297,275,562,281,564,7,7,33,33,105,58,1035,NORTH CONWAY #2,177,051,1658,3.149860362,9.889639906,HORRY,1255,15,9,32446.26026,33904814.76,1514
1298,482,1256,496,1247,7,7,28,28,104,104,1036,OCEAN DRIVE #1,179,051,1422,18.04978436,21.89710699,HORRY,2639,25,21,71840.75852,194286261.9,2720
1299,745,2237,741,2228,7,7,28,28,104,104,1037,OCEAN DRIVE #2,180,051,2130,19.66832382,22.5539824,HORRY,4165,23,31,73995.85727,211708075.7,4244
1300,437,819,436,809,7,7,33,33,107,107,1038,OCEAN FOREST #1,181,051,3051,21.78538645,20.02336086,HORRY,1929,7,19,65693.30975,234495948.2,1813
1301,595,1110,593,1116,7,7,33,33,107,107,1039,OCEAN FOREST #2,182,051,1385,6.498004476,12.61411115,HORRY,2414,13,14,41384.79632,69943938.06,2330
1302,437,444,447,426,7,7,33,33,107,107,1040,OCEAN FOREST #3,183,051,1957,1.948447058,5.675278533,HORRY,1690,18,24,18619.64299,20972909.59,2972
1303,1024,2065,1044,2025,7,7,33,35,68,50,1089,PALMETTO BAYS,184,051,1712,25.47934039,23.55565824,HORRY,4551,31,46,77282.18873,274257337.5,6073
1304,53,329,61,313,7,7,32,32,103,103,1041,PAWLEYS SWAMP,185,051,2203,51.95410658,48.40301641,HORRY,630,4,12,158802.2297,559229349,1045
1305,36,160,37,160,7,7,28,28,57,55,1112,PLEASANT VIEW,186,051,1996,41.76935568,30.28162216,HORRY,272,1,0,99348.95536,449601602.7,471
1306,79,583,82,579,7,7,30,28,58,105,1042,POPLAR HILL,187,051,1002,45.34128647,30.87326971,HORRY,932,4,5,101290.0524,488049545.7,1329
1307,423,49,431,45,7,7,32,32,103,103,1043,PORT HARRELSON,188,051,1268,53.55001236,48.88061572,HORRY,743,3,5,160369.1534,576407535.9,742
1308,545,400,562,376,7,7,28,33,58,58,1044,RACEPATH #1,189,051,917,8.37028941,17.80799616,HORRY,1573,15,20,58425.06739,90097045.37,2273
