PSN,unshared,area,pop,voteA,voteB,Cong2011,Sen2011,House2011,CongLWV,CongRuoff,SenLWV,HouseLWV,CongDraft,CongDrft2H,CongDrft3H,CongDrft2S,SenDraft,HouseDraft,HouseDrft2,HouseNAACP,county
1762,0,31.99027753,2094,144,847,3,2,4,3,3,2,4,3,3,3,3,2,4,4,4,PICKENS
1763,0,19.6542139,1768,119,694,3,2,5,3,3,2,5,3,3,3,3,2,5,5,5,PICKENS
1764,0,2.714366308,1866,244,569,3,2,5,3,3,2,5,3,3,3,3,2,5,5,5,PICKENS
1765,0,25.07496262,1598,328,443,3,1,3,3,3,1,3,3,3,3,3,1,3,3,3,PICKENS
1766,0,3.137009246,1539,215,498,3,2,5,3,3,2,5,3,3,3,3,2,5,5,5,PICKENS
1767,0,29.33873672,1391,83,700,3,2,4,3,3,2,4,3,3,3,3,2,4,4,4,PICKENS
1768,0,102.4370162,2141,257,1039,3,2,4,3,3,2,4,3,3,3,3,2,4,4,4,PICKENS
1769,0,16.63002129,2051,152,764,3,2,4,3,3,2,4,3,3,3,3,2,4,4,4,PICKENS
1770,0,9.245982447,2252,313,790,3,2,5,3,3,2,10,3,3,3,3,2,10,10,5,PICKENS
1771,0,7.483830274,2241,204,622,3,2,10,3,3,2,10,3,3,3,3,2,10,10,5,PICKENS
1772,0,2.391250621,1655,222,873,3,2,5,3,3,2,5,3,3,3,3,2,5,5,5,PICKENS
1773,0,2.405480347,2164,361,342,3,2,5,3,3,2,5,3,3,3,3,2,5,5,5,PICKENS
1774,0,1.869664446,1814,254,855,3,2,5,3,3,2,5,3,3,3,3,2,5,5,5,PICKENS
1775,0,31.80184033,2330,145,1028,3,2,3,3,3,2,4,3,3,3,3,2,3,3,3,PICKENS
1776,0,30.35421945,2243,210,950,3,2,3,3,3,2,4,3,3,3,3,2,3,3,3,PICKENS
1777,0,10.87835289,1725,126,782,3,2,4,3,3,2,4,3,3,3,3,2,4,4,4,PICKENS
1778,0,5.886242745,1611,160,515,3,2,5,3,3,2,5,3,3,3,3,2,5,5,5,PICKENS
1779,0,13.60389806,2426,379,435,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,PICKENS
1780,0,10.36532331,2147,246,599,3,2,4,3,3,2,4,3,3,3,3,2,4,4,4,PICKENS
1781,0,12.39344153,2016,488,414,3,1,3,3,3,1,3,3,3,3,3,1,3,3,2,PICKENS
1782,0,1.905423059,907,119,347,3,2,10,3,3,2,10,3,3,3,3,2,10,10,5,PICKENS
1783,0,6.960519839,7248,236,226,3,1,3,3,3,1,3,3,3,3,3,1,3,3,2,PICKENS
1784,0,14.13467363,1591,107,700,3,2,5,3,3,2,10,3,3,3,3,2,5,5,4,PICKENS
1785,0,4.982065838,3616,315,278,3,2,3,3,3,1,3,3,3,3,3,2,3,3,3,PICKENS
1786,0,10.76326684,2192,157,858,3,2,4,3,3,2,5,3,3,3,3,2,4,4,3,PICKENS
1787,0,23.37899873,2264,192,910,3,2,4,3,3,2,4,3,3,3,3,2,4,4,4,PICKENS
1788,0,3.040370843,2475,421,778,3,2,5,3,3,2,5,3,3,3,3,2,5,5,5,PICKENS
1789,0,8.291968818,1998,177,622,3,2,5,3,3,2,5,3,3,3,3,2,5,5,5,PICKENS
1790,0,2.224115228,2200,748,467,2,22,78,6,6,19,78,2,5,2,6,22,78,78,76,RICHLAND
1791,0,1.207368156,944,317,13,6,19,74,6,6,19,74,6,6,6,6,19,74,74,74,RICHLAND
1792,0,7.711115918,2309,510,722,2,20,71,6,6,18,71,2,5,2,2,18,71,71,71,RICHLAND
1793,0,9.830249779,2585,490,1109,2,20,71,6,6,18,71,2,5,2,2,18,71,71,71,RICHLAND
1794,0,0.988920305,2018,477,51,6,19,72,6,6,20,85,6,6,2,6,19,72,72,72,RICHLAND
1795,0,21.00710752,3208,1293,52,6,21,70,6,6,21,70,6,6,6,6,21,70,70,70,RICHLAND
1796,0,35.38958718,2980,768,1069,2,22,73,6,6,19,73,2,6,2,6,22,77,77,41,RICHLAND
1797,0,37.78369022,3379,997,918,2,22,77,6,6,22,73,2,6,2,6,22,41,41,77,RICHLAND
1798,0,36.06096949,3818,1487,771,2,19,77,6,6,19,77,2,6,2,6,19,77,77,77,RICHLAND
1799,0,10.39271255,4721,1621,730,2,35,79,6,6,22,79,2,6,2,6,35,79,79,78,RICHLAND
1800,0,3.876600591,3590,1172,325,6,20,70,6,6,21,75,6,6,2,6,21,75,75,75,RICHLAND
1801,0,2.537388998,3750,1207,193,6,21,70,6,6,21,70,6,6,2,6,21,70,70,70,RICHLAND
1802,0,5.076816818,4389,1478,375,6,22,76,6,6,22,78,6,6,6,6,22,76,76,76,RICHLAND
1803,0,2.257231933,3169,1402,314,2,22,79,6,6,22,79,2,6,2,6,22,79,79,79,RICHLAND
1804,0,6.25497526,2657,1145,372,6,21,80,6,6,21,75,6,6,6,6,21,70,70,80,RICHLAND
1805,0,2.984350068,2288,935,30,6,19,73,6,6,19,73,6,6,6,6,19,73,73,73,RICHLAND
1806,0,2.316781179,1436,461,551,2,22,78,6,6,19,78,2,5,2,6,22,78,78,78,RICHLAND
1807,0,9.701623658,1696,473,256,6,19,73,6,6,19,73,6,6,6,6,19,73,73,73,RICHLAND
1808,0,5.231571992,3133,1424,111,6,21,76,6,6,19,76,6,6,6,6,21,76,76,73,RICHLAND
1809,0,21.75630761,1683,356,725,2,20,71,6,6,18,71,2,5,2,6,18,71,71,71,RICHLAND
1810,0,6.811421115,1931,597,566,2,20,71,6,6,18,71,2,5,2,6,18,71,71,71,RICHLAND
1811,0,6.619871821,3596,772,1239,2,20,71,6,6,18,71,2,5,2,2,18,71,71,71,RICHLAND
1812,0,3.59955503,2474,660,796,2,20,71,6,6,18,71,2,5,2,6,18,71,71,71,RICHLAND
1813,0,2.755763808,1545,470,688,2,22,78,6,6,19,78,2,5,2,6,22,78,78,78,RICHLAND
1814,0,107.3123735,1502,851,78,6,21,70,6,6,21,70,6,6,6,6,21,70,70,70,RICHLAND
1815,0,2.183034504,2771,1000,42,6,21,76,6,6,19,76,6,6,6,6,21,76,76,76,RICHLAND
1816,0,5.778919916,3005,1039,592,2,35,79,6,6,22,79,2,6,2,6,35,79,79,79,RICHLAND
1817,0,33.67187627,4466,1854,334,6,19,77,6,6,19,76,6,6,6,6,19,73,73,41,RICHLAND
1818,0,1.529713397,1046,588,7,6,19,73,6,6,19,73,6,6,6,6,19,73,73,73,RICHLAND
1819,0,3.14951748,2515,800,503,2,20,71,6,6,18,71,2,5,2,6,19,71,71,71,RICHLAND
1820,0,2.191482299,2064,634,471,2,20,71,6,6,18,71,2,5,2,6,19,71,71,71,RICHLAND
1821,0,164.173276,1606,1019,62,6,21,70,6,6,21,70,6,6,6,6,21,70,70,70,RICHLAND
1822,0,119.5254756,1378,407,218,6,21,80,6,6,21,70,6,6,6,6,21,70,70,80,RICHLAND
1823,0,2.030221648,2022,1190,21,6,19,73,6,6,19,76,6,6,6,6,19,76,76,73,RICHLAND
1824,0,2.769492143,3319,806,581,2,22,78,6,6,21,78,2,5,2,6,22,78,78,78,RICHLAND
1825,0,1.603964939,2831,837,324,2,20,75,6,6,20,72,2,6,2,6,21,75,75,75,RICHLAND
1826,0,3.419132556,3481,1196,361,2,19,73,6,6,20,85,2,6,2,6,19,73,73,73,RICHLAND
1827,0,9.71663238,1865,719,270,2,19,73,6,6,20,85,2,6,2,6,19,73,73,73,RICHLAND
1828,0,147.7283168,1825,948,112,6,21,70,6,6,21,70,6,6,6,6,21,70,70,70,RICHLAND
1829,0,38.34007772,2151,1122,147,6,21,70,6,6,21,70,6,6,6,6,21,70,70,70,RICHLAND
1830,0,57.67134871,3759,997,679,6,21,80,6,6,21,75,6,6,6,6,21,70,70,80,RICHLAND
1831,0,11.64407589,693,223,164,6,21,70,6,6,21,75,6,6,6,6,21,70,70,80,RICHLAND
1832,0,6.306704987,3359,1160,150,6,19,76,6,6,19,76,6,6,6,6,21,76,76,76,RICHLAND
1833,0,4.01546988,2846,904,42,6,19,76,6,6,19,76,6,6,6,6,19,73,73,76,RICHLAND
1834,0,3.623589972,2553,959,365,6,21,76,6,6,19,76,6,6,6,6,21,76,76,76,RICHLAND
1835,0,41.23350197,3420,1169,599,2,22,41,6,6,22,41,2,6,2,6,22,41,41,77,RICHLAND
1836,0,16.07264302,4335,1692,462,6,19,77,6,6,19,77,6,6,6,6,19,77,77,77,RICHLAND
1837,0,5.070420387,4179,1742,264,6,19,73,6,6,20,74,6,6,6,6,19,74,74,73,RICHLAND
1838,0,4.101973418,4965,1656,829,2,22,41,6,6,22,41,2,6,2,6,22,79,79,79,RICHLAND
1839,0,17.68407192,2980,1366,25,6,19,77,6,6,19,73,6,6,6,6,19,73,73,41,RICHLAND
1840,0,13.95024549,6737,2315,1786,2,22,77,6,6,22,73,2,6,2,6,22,77,77,77,RICHLAND
1841,0,3.509718204,2991,1252,125,6,19,77,6,6,19,77,6,6,6,6,19,77,77,77,RICHLAND
1842,0,2.773133653,2531,1062,384,6,21,80,6,6,21,75,6,6,6,6,21,70,70,80,RICHLAND
1843,0,3.818891358,4292,1381,553,2,22,78,6,6,22,78,2,6,2,6,22,78,78,78,RICHLAND
1844,0,34.46437155,1070,412,243,6,21,80,6,6,21,75,6,6,6,6,21,70,70,80,RICHLAND
1845,0,2.435985132,2326,696,683,2,20,75,6,6,21,75,2,6,2,6,21,75,75,75,RICHLAND
1846,0,9.800595928,3678,1441,54,6,19,77,6,6,19,76,6,6,6,6,19,73,73,41,RICHLAND
1847,0,4.988181565,4819,1591,233,6,22,76,6,6,21,78,6,6,6,6,22,76,76,76,RICHLAND
1848,0,3.874896643,2127,769,189,6,21,80,6,6,21,75,6,6,6,6,21,70,70,80,RICHLAND
1849,0,129.3894962,2478,842,519,2,19,73,6,6,19,73,2,6,2,6,19,73,73,41,RICHLAND
1850,0,1.442234968,1968,593,420,2,22,78,6,6,19,78,2,5,2,6,22,75,75,74,RICHLAND
1851,0,3.081067707,1758,712,355,2,22,79,6,6,22,77,2,6,2,6,22,79,79,79,RICHLAND
1852,0,5.402757094,4509,1534,761,2,22,76,6,6,22,77,2,6,2,6,22,76,76,76,RICHLAND
1853,0,2.53995192,2863,1289,249,2,22,79,6,6,22,77,2,6,2,6,22,79,79,76,RICHLAND
1854,0,2.586232524,1871,580,486,2,20,71,6,6,20,71,2,5,2,6,18,73,73,71,RICHLAND
1855,0,6.137782164,1120,511,338,2,20,71,6,6,18,71,2,5,2,6,18,71,71,71,RICHLAND
1856,0,1.27253951,1532,300,316,2,20,71,6,6,20,71,2,5,2,6,18,71,71,73,RICHLAND
1857,0,1.560867349,1335,454,349,2,21,76,6,6,19,76,6,5,6,6,21,78,78,76,RICHLAND
1858,0,3.261702636,2035,634,388,2,20,71,6,6,20,71,2,5,2,6,19,71,71,71,RICHLAND
1859,0,29.79653101,6111,870,266,6,21,72,6,6,21,72,6,6,6,6,21,72,72,72,RICHLAND
1860,0,2.742865279,1534,431,293,2,20,71,6,6,20,85,2,5,2,6,19,73,73,73,RICHLAND
1861,0,1.718929019,1784,430,205,2,19,71,6,6,20,85,2,6,2,6,19,73,73,73,RICHLAND
1862,0,2.102000377,3460,1476,251,2,22,79,6,6,22,77,2,6,2,6,22,79,79,79,RICHLAND
1863,0,2.393548055,3503,1421,384,2,22,79,6,6,22,79,2,6,2,6,22,79,79,79,RICHLAND
1864,0,1.24276834,2592,1368,131,2,22,79,6,6,22,79,2,6,2,6,22,79,79,79,RICHLAND
1865,0,1.197462347,1292,260,663,2,20,78,6,6,21,75,2,5,2,6,21,75,75,75,RICHLAND
1866,0,1.742428013,2115,644,570,2,20,78,6,6,21,75,2,5,2,6,21,75,75,75,RICHLAND
1867,0,2.53791915,2726,965,118,6,19,73,6,6,20,85,6,6,2,6,19,73,73,73,RICHLAND
1868,0,1.349532861,1810,817,58,6,21,80,6,6,21,75,6,6,6,6,21,70,70,80,RICHLAND
1869,0,3.521253752,2522,1083,93,6,21,80,6,6,21,75,6,6,6,6,21,70,70,80,RICHLAND
1870,0,9.32742472,3022,1280,188,6,21,80,6,6,21,75,6,6,6,6,21,70,70,80,RICHLAND
1871,0,10.16172752,5320,1415,416,2,22,76,6,6,22,78,2,6,2,6,22,78,78,76,RICHLAND
1872,0,53.79498571,4592,1172,831,6,35,80,6,6,22,70,6,5,2,6,35,70,78,80,RICHLAND
1873,0,10.96268701,3436,1216,779,2,35,80,6,6,22,79,2,5,2,6,35,70,78,78,RICHLAND
1874,0,2.22077686,2404,1135,188,2,19,79,6,6,19,77,2,6,2,6,19,77,77,79,RICHLAND
1875,0,4.62927833,4189,1859,373,2,19,79,6,6,22,77,2,6,2,6,19,77,77,79,RICHLAND
1876,0,3.201548907,3895,1667,421,2,22,79,6,6,22,41,2,6,2,6,22,79,79,79,RICHLAND
1877,0,3.47059576,4697,1898,449,2,22,79,6,6,22,79,2,6,2,6,22,79,79,79,RICHLAND
1878,0,2.217954865,987,456,11,6,19,73,6,6,19,73,6,6,6,6,19,74,74,73,RICHLAND
1879,0,1.326938477,2275,599,132,6,19,72,6,6,20,74,6,6,2,6,19,72,72,72,RICHLAND
1880,0,5.145360717,1567,621,674,2,20,71,6,6,18,71,2,5,2,6,18,71,71,71,RICHLAND
1881,0,3.948332467,1883,351,628,2,20,71,6,6,18,71,2,5,2,6,18,71,71,71,RICHLAND
1882,0,4.147169365,1954,634,487,2,20,71,6,6,18,71,2,5,2,6,18,71,71,71,RICHLAND
1883,0,8.55423642,3706,1438,846,2,19,73,6,6,20,71,2,5,2,6,19,73,73,73,RICHLAND
1884,0,13.47677109,951,365,187,2,22,77,6,6,22,73,2,6,2,6,22,41,41,77,RICHLAND
1885,0,4.670194262,4584,1960,374,6,19,77,6,6,19,77,6,6,6,6,19,77,77,77,RICHLAND
1886,0,1.910086715,2010,508,637,2,22,78,6,6,19,78,2,5,2,6,22,78,78,78,RICHLAND
1887,0,2.063736723,1964,532,140,6,20,72,6,6,20,74,6,6,2,6,26,72,72,72,RICHLAND
1888,0,2.454024412,2584,678,238,2,20,75,6,6,20,72,2,6,2,6,21,75,75,75,RICHLAND
1889,0,2.704119901,1995,590,702,2,22,75,6,6,21,78,2,5,2,6,22,75,75,74,RICHLAND
1890,0,70.86862938,3572,470,1699,2,20,71,6,6,18,71,2,5,2,2,18,71,71,71,RICHLAND
1891,0,5.771429355,3870,1409,818,2,22,76,6,6,22,76,2,6,2,6,22,76,76,76,RICHLAND
1892,0,5.800674369,4099,1659,383,6,19,77,6,6,19,76,6,6,6,6,19,76,76,77,RICHLAND
1893,0,6.342561356,2866,521,1262,2,20,71,6,6,18,71,2,5,2,2,18,71,71,71,RICHLAND
1894,0,6.559822159,2620,419,1158,2,20,71,6,6,18,71,2,5,2,2,18,71,71,71,RICHLAND
1895,0,6.209321393,2109,635,199,6,20,72,6,6,20,74,6,6,2,6,26,72,72,72,RICHLAND
1896,0,2.034070092,1467,366,462,2,22,78,6,6,19,78,2,5,2,6,22,78,78,76,RICHLAND
1897,0,4.154325708,2530,754,294,6,21,70,6,6,21,75,6,6,6,6,21,70,70,70,RICHLAND
1898,0,5.148587192,3719,1040,716,2,22,78,6,6,22,77,2,6,2,6,22,78,78,78,RICHLAND
1899,0,8.31691427,5427,2202,236,6,19,77,6,6,19,76,6,6,6,6,19,77,77,77,RICHLAND
1900,0,9.631342937,6558,642,95,6,19,73,6,6,20,73,6,6,6,6,19,73,73,73,RICHLAND
1901,0,1.562936287,6183,564,218,6,20,72,6,6,19,74,6,6,6,6,26,72,72,72,RICHLAND
1902,0,1.245999021,1991,751,385,6,20,72,6,6,20,72,6,6,2,6,26,72,72,72,RICHLAND
1903,0,2.367663826,2190,740,212,6,20,72,6,6,21,72,6,6,2,6,21,72,72,75,RICHLAND
1904,0,1.115796004,2039,758,360,2,20,72,6,6,20,72,2,6,2,6,21,72,72,75,RICHLAND
1905,0,1.729753326,2788,1073,499,6,20,72,6,6,20,72,6,6,2,6,21,72,72,75,RICHLAND
1906,0,1.224526063,2026,825,460,2,20,75,6,6,20,72,2,6,2,6,21,75,75,75,RICHLAND
1907,0,0.926444632,1271,475,394,2,21,75,6,6,21,74,2,6,2,6,21,75,75,74,RICHLAND
1908,0,1.600287957,1642,461,664,2,21,75,6,6,21,74,2,5,2,6,22,75,75,75,RICHLAND
1909,0,1.90687787,2113,668,657,2,21,75,6,6,21,72,2,5,2,6,22,75,75,75,RICHLAND
1910,0,2.026237332,2026,705,94,6,21,74,6,6,21,74,6,6,6,6,21,74,74,74,RICHLAND
1911,0,1.589320644,2163,728,15,6,21,74,6,6,19,73,6,6,6,6,21,74,74,74,RICHLAND
1912,0,2.088183625,2394,390,74,6,21,74,6,6,19,74,6,6,6,6,26,74,74,74,RICHLAND
1913,0,2.482948201,2383,1025,206,6,19,74,6,6,19,74,6,6,6,6,19,74,74,74,RICHLAND
1914,0,2.526952263,2570,983,34,6,19,73,6,6,19,73,6,6,6,6,21,73,73,74,RICHLAND
1915,0,3.578180088,2175,960,54,6,19,74,6,6,19,73,6,6,6,6,19,74,74,74,RICHLAND
1916,0,0.924614762,1308,506,230,2,21,74,6,6,21,72,2,6,2,6,21,74,74,75,RICHLAND
1917,0,1.232134254,1365,344,491,2,22,75,6,6,21,78,2,5,2,6,22,75,75,75,RICHLAND
1918,0,2.577122265,2579,448,912,2,22,75,6,6,21,78,2,5,2,6,22,75,75,75,RICHLAND
1919,0,214.1226754,10666,699,297,2,21,78,6,6,21,75,2,5,2,6,35,78,78,78,RICHLAND
1920,0,2.789002552,2030,850,37,6,19,73,6,6,19,73,6,6,6,6,19,74,74,73,RICHLAND
1921,0,2.744385876,2011,802,263,6,19,74,6,6,19,74,6,6,6,6,26,74,74,74,RICHLAND
1922,0,2.600732937,2342,507,199,6,20,72,6,6,20,74,6,6,6,6,26,72,72,72,RICHLAND
1923,0,1.364874052,1728,599,18,6,19,74,6,6,19,73,6,6,6,6,21,74,74,74,RICHLAND
1924,0,0.648053392,1205,575,10,6,21,74,6,6,21,74,6,6,6,6,21,74,74,74,RICHLAND
1925,0,0.959100178,1388,508,128,2,21,74,6,6,21,72,6,6,2,6,21,74,74,75,RICHLAND
1926,0,1.239701678,1476,559,324,2,21,74,6,6,21,74,2,6,2,6,21,74,74,74,RICHLAND
1927,0,3.411504601,1969,843,268,6,20,74,6,6,19,74,6,6,6,6,26,74,74,74,RICHLAND
1928,0,3.602697309,8651,390,219,6,20,72,6,6,20,72,6,6,6,6,26,72,72,72,RICHLAND
1929,0,1.596313776,1834,671,393,2,21,74,6,6,19,76,2,6,2,6,21,74,74,74,RICHLAND
1930,0,1.904734033,1809,637,12,6,21,76,6,6,21,76,6,6,6,6,21,76,76,74,RICHLAND
1931,0,0.414228663,1591,191,3,6,21,74,6,6,21,74,6,6,6,6,21,74,74,74,RICHLAND
1932,0,0.961823884,1379,490,18,6,21,74,6,6,21,74,6,6,6,6,21,74,74,74,RICHLAND
1933,0,87.11905564,1598,615,230,6,21,80,6,6,21,70,6,6,6,6,21,70,70,80,RICHLAND
1934,0,2.175359858,3214,885,130,6,19,74,6,6,20,74,6,6,2,6,19,74,74,74,RICHLAND
1935,0,1.649402101,3325,870,99,6,19,72,6,6,20,74,6,6,2,6,19,72,72,72,RICHLAND
1936,0,5.912555375,3982,1282,1100,2,22,78,6,6,22,77,2,6,2,6,22,78,78,78,RICHLAND
1937,0,3.797492846,5058,1381,384,2,22,76,6,6,21,78,2,6,6,6,22,76,76,78,RICHLAND
1938,0,2.846033525,2909,879,1081,2,20,75,6,6,21,72,2,6,2,6,21,75,75,75,RICHLAND
1939,0,117.4432951,770,89,279,3,10,39,3,3,10,39,3,3,3,2,10,39,39,39,SALUDA
1940,0,31.75820742,348,21,162,3,25,39,3,3,10,39,3,3,3,2,25,39,39,39,SALUDA
1941,0,42.13106861,597,37,275,3,25,39,3,3,10,39,3,3,3,2,25,39,39,39,SALUDA
1942,0,82.79097219,928,333,214,3,10,82,3,3,10,82,3,3,3,2,25,82,82,82,SALUDA
1943,0,115.9690731,1303,229,227,3,10,39,3,3,10,39,3,3,3,2,10,39,39,39,SALUDA
1944,0,25.27922332,1227,119,708,3,25,39,3,3,10,39,3,3,3,2,10,39,39,39,SALUDA
1945,0,132.6336093,1697,139,854,3,10,39,3,3,10,39,3,3,3,2,10,39,39,39,SALUDA
1946,0,77.33895979,1402,258,421,3,25,39,3,3,10,39,3,3,3,2,25,39,39,39,SALUDA
1947,0,90.15669506,620,91,243,3,10,82,3,3,10,82,3,3,3,2,10,82,82,39,SALUDA
1948,0,20.8437153,395,51,145,3,25,39,3,3,10,39,3,3,3,2,25,39,39,39,SALUDA
1949,0,32.31577583,285,70,82,3,25,82,3,3,10,82,3,3,3,2,25,82,82,82,SALUDA
1950,0,44.91193869,924,115,516,3,25,39,3,3,10,39,3,3,3,2,10,39,39,39,SALUDA
1951,0,79.68932451,897,74,359,3,25,39,3,3,10,39,3,3,3,2,25,39,39,39,SALUDA
1952,0,70.65044211,1120,298,257,3,26,39,3,3,10,82,3,3,3,2,25,39,39,39,SALUDA
1953,0,56.85508995,2449,513,317,3,10,39,3,3,10,39,3,3,3,2,25,39,39,39,SALUDA
1954,0,44.96450383,2429,359,476,3,10,39,3,3,10,39,3,3,3,2,25,39,39,39,SALUDA
1955,0,62.6849673,776,50,400,3,25,39,3,3,10,39,3,3,3,2,10,39,39,39,SALUDA
1956,0,67.21179981,695,163,143,3,25,82,3,3,10,82,3,3,3,2,25,82,82,82,SALUDA
1957,0,29.1448761,3407,514,1177,4,12,35,4,4,13,35,4,4,4,4,12,35,35,35,SPARTANBURG
1958,0,6.260657808,2445,518,1011,4,12,34,4,4,12,34,4,4,4,4,12,34,34,34,SPARTANBURG
1959,0,6.004680608,3612,877,790,4,12,34,4,4,12,34,4,4,4,4,12,34,34,34,SPARTANBURG
1960,0,12.84836788,4795,756,1679,4,5,36,4,4,12,36,4,4,4,4,5,36,36,35,SPARTANBURG
1961,0,5.213807457,3246,340,280,4,11,31,4,4,11,31,4,4,4,4,11,31,31,37,SPARTANBURG
1962,0,2.368929082,1445,221,210,4,13,32,4,4,11,32,4,4,4,4,13,32,32,32,SPARTANBURG
1963,0,11.25380031,3386,481,903,4,12,36,4,4,12,34,4,4,4,4,12,36,36,35,SPARTANBURG
1964,0,7.56927993,1994,377,748,4,13,33,5,5,11,29,4,4,4,4,13,33,33,33,SPARTANBURG
1965,0,6.743948133,3284,651,294,4,11,31,4,4,11,31,4,4,4,4,11,31,31,37,SPARTANBURG
1966,0,33.21099086,4245,764,1547,4,12,35,4,4,13,35,4,4,4,4,13,34,34,34,SPARTANBURG
1967,0,6.201963007,6645,1127,1742,4,11,37,4,4,11,37,5,5,5,4,11,37,37,37,SPARTANBURG
1968,0,13.84203534,7524,1281,2331,4,11,37,4,4,11,37,4,4,4,4,11,37,37,37,SPARTANBURG
1969,0,6.03125993,2556,340,877,4,11,37,4,4,11,37,5,5,5,4,11,37,37,37,SPARTANBURG
1970,0,23.27514324,5936,989,1715,4,11,37,4,4,12,37,4,4,4,4,11,37,37,36,SPARTANBURG
1971,0,7.851041699,2149,204,764,4,11,37,4,4,11,37,5,5,5,4,11,37,37,37,SPARTANBURG
1972,0,4.274386395,2374,849,45,4,11,31,4,4,11,31,4,4,4,4,11,31,31,31,SPARTANBURG
1973,0,7.823667079,2078,341,562,4,13,33,4,4,13,33,4,4,4,4,12,33,33,33,SPARTANBURG
1974,0,17.80662057,1766,279,580,4,13,32,5,5,14,32,5,5,5,4,13,32,32,32,SPARTANBURG
1975,0,26.10075558,3495,373,1514,5,14,32,5,5,14,32,5,5,5,4,14,32,32,32,SPARTANBURG
1976,0,14.83307165,2337,250,954,5,11,32,5,5,14,32,5,5,5,4,11,38,38,32,SPARTANBURG
1977,0,59.49704914,1496,114,617,4,13,33,4,4,13,33,4,4,4,4,13,33,33,33,SPARTANBURG
1978,0,2.986462932,2380,626,147,4,12,36,4,4,12,36,4,4,4,4,12,36,36,35,SPARTANBURG
1979,0,8.280339224,3126,537,791,4,13,32,4,4,11,37,4,5,4,4,11,32,32,32,SPARTANBURG
1980,0,24.86388007,5423,861,1643,4,11,38,4,4,12,37,4,4,4,4,11,38,38,38,SPARTANBURG
1981,0,29.39218203,2841,311,910,5,14,32,5,5,14,32,5,5,5,4,14,32,32,32,SPARTANBURG
1982,0,44.0498444,5134,533,1454,5,11,38,5,5,14,38,5,5,5,4,14,30,30,38,SPARTANBURG
1983,0,5.125161365,4464,767,98,4,11,31,4,4,11,31,4,4,4,4,11,31,31,31,SPARTANBURG
1984,0,7.193069788,1393,210,400,4,13,33,5,5,14,29,4,4,4,4,13,33,33,33,SPARTANBURG
1985,0,9.024192945,1963,315,557,4,13,32,5,5,14,32,4,4,4,4,13,32,32,32,SPARTANBURG
1986,0,79.17567592,4474,431,1424,5,11,38,5,5,14,38,5,5,5,4,11,38,38,38,SPARTANBURG
1987,0,3.459056164,2294,764,387,4,11,31,4,4,11,31,4,4,4,4,11,31,31,31,SPARTANBURG
1988,0,16.22961027,1970,274,524,4,14,33,5,5,14,29,5,4,5,4,14,29,29,33,SPARTANBURG
1989,0,22.47107468,2821,295,973,4,14,32,5,5,14,32,5,5,5,4,14,32,32,32,SPARTANBURG
1990,0,6.885597964,2110,462,363,4,13,33,4,4,13,33,4,4,4,4,13,33,33,33,SPARTANBURG
1991,0,69.94174402,1219,114,403,4,13,33,4,4,13,33,4,4,4,4,13,33,33,42,SPARTANBURG
1992,0,4.620535972,2556,533,434,4,13,32,4,4,11,32,4,4,4,4,13,32,32,32,SPARTANBURG
1993,0,25.96342681,4636,522,1399,4,5,36,4,4,12,36,4,4,4,4,12,36,36,36,SPARTANBURG
1994,0,2.939091057,1608,384,597,4,13,32,4,4,11,32,4,4,4,4,13,32,32,33,SPARTANBURG
1995,0,6.703000705,2893,466,425,4,13,32,4,4,11,32,4,4,4,4,13,32,32,32,SPARTANBURG
1996,0,18.72630206,2665,487,563,4,12,36,4,4,12,36,4,4,4,4,12,36,36,35,SPARTANBURG
1997,0,16.346513,3928,987,753,4,13,34,4,4,13,33,4,4,4,4,12,33,33,33,SPARTANBURG
1998,0,4.600265351,1891,526,670,4,13,32,4,4,11,32,4,4,4,4,13,32,32,32,SPARTANBURG
1999,0,1.849417949,1522,551,20,4,11,31,4,4,11,31,4,4,4,4,11,31,31,31,SPARTANBURG
2000,0,76.47211897,2322,198,768,4,13,33,4,4,13,33,4,4,4,4,13,33,33,42,SPARTANBURG
2001,0,31.57942447,4920,601,1706,4,12,36,4,4,12,36,4,4,4,4,11,36,36,36,SPARTANBURG
2002,0,20.85617073,5043,792,1092,4,12,34,4,4,11,34,4,4,4,4,12,34,34,36,SPARTANBURG
2003,0,43.70128656,4093,729,1757,4,13,33,4,4,13,33,4,4,4,4,13,33,33,33,SPARTANBURG
2004,0,43.30653882,2157,213,855,4,13,33,5,5,14,29,4,4,4,4,13,33,33,33,SPARTANBURG
2005,0,24.23763595,2501,205,1087,4,5,38,4,4,12,38,4,4,4,4,11,38,38,38,SPARTANBURG
2006,0,9.994440119,4474,545,1167,4,11,37,4,4,12,36,4,4,4,4,11,37,37,38,SPARTANBURG
2007,0,13.64644129,6402,422,351,4,11,37,4,4,11,34,4,4,4,4,11,32,32,37,SPARTANBURG
2008,0,5.945177005,4154,725,917,4,11,37,4,4,11,37,4,4,4,4,11,37,37,37,SPARTANBURG
2009,0,41.04609232,5562,407,2162,4,5,38,4,4,12,38,4,4,4,4,5,38,38,36,SPARTANBURG
2010,0,4.93338608,4050,1002,472,4,12,34,4,4,12,31,4,4,4,4,12,31,31,31,SPARTANBURG
